FechaPrestamo;EdadPrestamo;MontoPrestado;Cuotas
12/10/2012 0:00;27;198;4
12/10/2012 0:00;34;287;4
12/10/2012 0:00;58;189;4
17/05/2012 0:00;34;283;4
12/10/2012 0:00;25;325;4
12/10/2012 0:00;33;326;4
14/03/2012 0:00;36;478;4
14/03/2012 0:00;47;451;4
14/03/2012 0:00;19;367;4
14/03/2012 0:00;40;388;4
11/10/2011 0:00;26;343;4
11/10/2011 0:00;24;434;4
14/03/2012 0:00;37;523;4
14/03/2012 0:00;65;290;4
14/03/2012 0:00;27;290;4
11/10/2011 0:00;59;283;4
14/03/2012 0:00;40;350;4
14/03/2012 0:00;18;270;4
14/03/2012 0:00;48;252;4
14/03/2012 0:00;39;489;4
26/07/2011 0:00;22;223;4
26/07/2011 0:00;40;550;4
26/07/2011 0:00;30;211;4
26/07/2011 0:00;32;517;4
26/07/2011 0:00;48;416;4
26/07/2011 0:00;39;433;4
26/07/2011 0:00;18;343;4
26/07/2011 0:00;43;497;4
26/07/2011 0:00;33;389;4
26/07/2011 0:00;38;428;4
26/07/2011 0:00;19;255;4
23/12/2014 0:00;36;364;4
15/01/2020 0:00;38;933;4
23/05/2023 0:00;78;761;4
07/12/2012 0:00;32;561;4
23/05/2023 0:00;55;762;4
31/08/2015 0:00;28;962;4
08/08/2018 0:00;36;425;4
15/09/2011 0:00;28;435;4
23/05/2023 0:00;58;211;4
23/05/2023 0:00;48;289;4
10/04/2013 0:00;57;266;4
23/05/2023 0:00;36;446;4
10/04/2013 0:00;43;475;4
30/07/2012 0:00;34;334;4
27/09/2017 0:00;37;555;4
23/12/2013 0:00;35;450;4
23/05/2023 0:00;37;313;4
07/12/2012 0:00;22;325;4
15/01/2020 0:00;45;320;4
23/05/2023 0:00;66;337;4
30/12/2015 0:00;36;272;4
23/05/2023 0:00;28;359;4
23/12/2013 0:00;38;540;4
23/05/2023 0:00;35;221;4
23/05/2023 0:00;55;317;4
23/05/2023 0:00;25;212;4
23/05/2023 0:00;28;376;4
23/05/2023 0:00;32;338;4
18/01/2023 0:00;22;436;4
14/09/2022 0:00;19;382;4
23/05/2023 0:00;22;256;4
11/01/2022 0:00;19;225;4
23/05/2023 0:00;22;262;4
23/05/2023 0:00;52;357;4
23/05/2023 0:00;32;544;4
23/05/2023 0:00;27;293;4
18/01/2023 0:00;38;486;4
23/05/2023 0:00;21;226;4
23/05/2023 0:00;41;325;4
16/07/2015 0:00;66;429;4
26/02/2015 0:00;59;570;4
16/07/2015 0:00;75;495;4
16/07/2015 0:00;44;237;4
16/07/2015 0:00;68;382;4
16/07/2015 0:00;48;504;4
14/10/2011 0:00;46;314;4
13/12/2013 0:00;51;300;4
19/03/2013 0:00;44;580;4
19/03/2013 0:00;40;492;4
16/07/2015 0:00;53;533;4
16/07/2015 0:00;52;347;4
13/12/2013 0:00;24;494;4
02/08/2013 0:00;45;425;4
13/12/2013 0:00;25;423;4
16/07/2015 0:00;41;208;4
26/05/2014 0:00;37;467;4
16/07/2015 0:00;40;298;4
02/08/2013 0:00;46;420;4
16/07/2015 0:00;30;423;4
30/09/2014 0:00;48;371;4
16/07/2015 0:00;22;379;4
20/03/2012 0:00;62;341;4
12/04/2013 0:00;48;313;4
12/04/2013 0:00;46;292;4
18/11/2011 0:00;55;421;4
12/04/2013 0:00;66;254;4
12/04/2013 0:00;50;480;4
12/04/2013 0:00;29;519;4
20/03/2012 0:00;50;215;4
12/04/2013 0:00;84;392;4
12/04/2013 0:00;38;456;4
26/07/2012 0:00;27;350;4
26/07/2012 0:00;30;491;4
12/04/2013 0:00;30;321;4
12/04/2013 0:00;30;334;4
12/04/2013 0:00;34;372;4
12/04/2013 0:00;34;433;4
12/04/2013 0:00;36;228;4
12/04/2013 0:00;18;294;4
29/11/2012 0:00;32;243;4
12/04/2013 0:00;66;296;4
29/11/2012 0:00;24;212;4
12/04/2013 0:00;36;279;4
10/08/2012 0:00;46;436;4
10/08/2012 0:00;20;335;4
10/08/2012 0:00;36;348;4
10/08/2012 0:00;55;560;4
28/11/2011 0:00;33;187;4
10/08/2012 0:00;21;380;4
10/08/2012 0:00;48;440;4
10/08/2012 0:00;44;332;4
10/08/2012 0:00;28;318;4
10/08/2012 0:00;18;549;4
10/08/2012 0:00;42;237;4
10/08/2012 0:00;20;249;4
23/12/2011 0:00;52;486;4
23/12/2011 0:00;44;458;4
23/12/2011 0:00;27;318;4
23/12/2011 0:00;34;285;4
23/12/2011 0:00;27;400;4
23/12/2011 0:00;33;515;4
23/12/2011 0:00;19;224;4
26/07/2013 0:00;22;342;4
26/07/2013 0:00;32;585;4
26/07/2013 0:00;43;259;4
25/02/2013 0:00;31;314;4
25/02/2013 0:00;43;294;4
25/02/2013 0:00;29;396;4
25/02/2013 0:00;31;360;4
11/01/2012 0:00;22;268;4
26/07/2013 0:00;45;520;4
26/07/2013 0:00;36;304;4
26/07/2013 0:00;34;489;4
26/07/2013 0:00;19;288;4
26/07/2013 0:00;18;343;4
26/07/2013 0:00;37;333;4
26/07/2013 0:00;25;372;4
26/07/2013 0:00;18;311;4
26/07/2013 0:00;27;399;4
26/07/2013 0:00;31;577;4
06/12/2018 0:00;52;218;4
06/12/2018 0:00;50;383;4
06/12/2018 0:00;48;294;4
27/11/2012 0:00;39;238;4
31/10/2017 0:00;51;510;4
13/07/2018 0:00;61;235;4
23/08/2013 0:00;50;311;4
27/11/2012 0:00;47;279;4
06/12/2018 0:00;53;292;4
23/08/2013 0:00;33;491;4
23/08/2013 0:00;42;423;4
03/04/2013 0:00;43;509;4
31/10/2017 0:00;48;449;4
26/12/2013 0:00;29;400;4
31/10/2017 0:00;42;420;4
31/10/2017 0:00;52;150;4
03/04/2013 0:00;57;393;4
03/04/2013 0:00;24;481;4
03/04/2013 0:00;18;225;4
06/12/2018 0:00;54;357;4
03/04/2013 0:00;35;419;4
26/12/2013 0:00;19;551;4
23/08/2013 0:00;41;512;4
13/07/2018 0:00;28;221;4
24/06/2015 0:00;26;432;4
06/03/2018 0:00;56;425;4
28/06/2017 0:00;33;248;4
24/06/2015 0:00;23;264;4
31/10/2017 0:00;38;506;4
10/09/2014 0:00;23;210;4
13/07/2018 0:00;55;501;4
13/07/2018 0:00;50;409;4
06/12/2018 0:00;33;430;4
13/07/2018 0:00;59;336;4
06/12/2018 0:00;50;486;4
13/07/2018 0:00;31;288;4
28/10/2016 0:00;53;349;4
06/03/2018 0:00;33;436;4
28/06/2017 0:00;28;210;4
28/02/2017 0:00;45;611;4
06/12/2018 0:00;22;390;4
13/07/2018 0:00;31;493;4
28/06/2016 0:00;54;195;4
28/02/2017 0:00;53;293;4
06/12/2018 0:00;23;396;4
28/10/2016 0:00;44;354;4
28/02/2017 0:00;35;394;4
28/06/2017 0:00;19;365;4
31/10/2017 0:00;50;327;4
31/10/2017 0:00;35;184;4
13/07/2018 0:00;24;560;4
06/12/2018 0:00;69;339;4
31/10/2017 0:00;25;286;4
31/10/2017 0:00;19;224;4
06/03/2018 0:00;46;254;4
06/12/2018 0:00;72;486;4
13/07/2018 0:00;29;352;4
13/07/2018 0:00;49;208;4
06/12/2018 0:00;42;334;4
13/07/2018 0:00;31;181;4
06/12/2018 0:00;27;342;4
13/07/2018 0:00;38;226;4
13/07/2018 0:00;47;435;4
13/07/2018 0:00;53;524;4
06/12/2018 0:00;20;169;4
06/12/2018 0:00;25;249;4
13/07/2018 0:00;41;438;4
06/12/2018 0:00;64;274;4
06/12/2018 0:00;52;304;4
13/07/2018 0:00;47;516;4
13/07/2018 0:00;24;206;4
06/12/2018 0:00;61;412;4
06/12/2018 0:00;23;329;4
26/09/2012 0:00;51;243;4
26/09/2012 0:00;47;211;4
26/09/2012 0:00;63;507;4
26/09/2012 0:00;46;457;4
26/09/2012 0:00;52;223;4
29/03/2012 0:00;19;198;4
29/03/2012 0:00;19;412;4
29/03/2012 0:00;18;455;4
26/09/2012 0:00;55;375;4
26/09/2012 0:00;52;438;4
26/09/2012 0:00;42;302;4
26/09/2012 0:00;42;387;4
25/10/2012 0:00;31;235;4
25/10/2012 0:00;51;236;4
25/10/2012 0:00;38;336;4
25/10/2012 0:00;50;296;4
25/10/2012 0:00;70;205;4
25/10/2012 0:00;21;557;4
25/10/2012 0:00;31;267;4
25/10/2012 0:00;23;392;4
25/10/2012 0:00;47;304;4
21/03/2013 0:00;45;223;4
21/03/2013 0:00;29;370;4
31/10/2012 0:00;31;283;4
21/03/2013 0:00;45;335;4
21/03/2013 0:00;42;442;4
28/06/2012 0:00;22;350;4
21/03/2013 0:00;54;388;4
21/03/2013 0:00;22;213;4
21/03/2013 0:00;45;228;4
31/10/2012 0:00;31;552;4
18/03/2014 0:00;48;255;4
12/09/2013 0:00;34;314;4
23/07/2012 0:00;26;450;4
18/03/2014 0:00;49;556;4
18/04/2013 0:00;19;402;4
18/03/2014 0:00;53;601;4
18/03/2014 0:00;45;206;4
29/11/2012 0:00;39;387;4
18/03/2014 0:00;38;553;4
12/09/2013 0:00;43;247;4
18/03/2014 0:00;39;473;4
18/03/2014 0:00;68;389;4
18/03/2014 0:00;47;526;4
18/03/2014 0:00;36;232;4
07/01/2015 0:00;45;339;4
18/05/2015 0:00;47;433;4
14/03/2014 0:00;29;236;4
17/04/2023 0:00;62;498;4
17/04/2023 0:00;42;202;4
07/01/2015 0:00;32;344;4
14/08/2013 0:00;41;410;4
17/11/2020 0:00;71;213;4
14/03/2014 0:00;46;396;4
14/03/2014 0:00;35;313;4
17/04/2023 0:00;47;419;4
07/01/2015 0:00;29;491;4
21/12/2019 0:00;43;560;4
02/04/2018 0:00;26;245;4
18/05/2015 0:00;35;394;4
18/05/2015 0:00;55;187;4
25/09/2015 0:00;20;389;4
30/09/2016 0:00;38;440;4
02/04/2018 0:00;63;304;4
28/01/2016 0:00;23;570;4
28/01/2016 0:00;28;348;4
21/08/2019 0:00;39;279;4
21/12/2019 0:00;25;328;4
16/04/2019 0:00;43;179;4
16/04/2019 0:00;45;422;4
07/08/2018 0:00;21;517;4
12/12/2018 0:00;42;205;4
21/12/2019 0:00;26;369;4
12/12/2018 0:00;25;335;4
21/12/2019 0:00;28;436;4
16/04/2019 0:00;23;383;4
17/04/2023 0:00;31;309;4
21/08/2019 0:00;21;471;4
21/12/2019 0:00;24;294;4
17/04/2023 0:00;40;404;4
17/04/2023 0:00;48;428;4
24/03/2022 0:00;53;605;4
17/04/2023 0:00;26;382;4
17/04/2023 0:00;24;460;4
17/04/2023 0:00;21;476;4
29/08/2013 0:00;35;223;4
29/08/2013 0:00;33;225;4
29/08/2013 0:00;30;291;4
29/08/2013 0:00;39;414;4
29/08/2013 0:00;24;462;4
29/08/2013 0:00;21;356;4
29/08/2013 0:00;25;204;4
29/08/2013 0:00;31;453;4
29/08/2013 0:00;30;549;4
19/12/2012 0:00;34;438;4
29/08/2013 0:00;41;446;4
29/08/2013 0:00;35;414;4
23/04/2013 0:00;38;438;4
17/01/2013 0:00;39;288;4
13/11/2014 0:00;31;239;4
30/03/2015 0:00;37;159;4
12/09/2012 0:00;58;528;4
25/10/2013 0:00;59;267;4
06/06/2013 0:00;38;392;4
25/10/2013 0:00;37;380;4
25/10/2013 0:00;39;270;4
25/10/2013 0:00;28;253;4
06/06/2013 0:00;31;442;4
30/03/2015 0:00;20;526;4
25/10/2013 0:00;36;520;4
25/10/2013 0:00;59;464;4
25/10/2013 0:00;49;405;4
25/10/2013 0:00;58;450;4
13/11/2014 0:00;32;556;4
30/03/2015 0:00;33;357;4
30/03/2015 0:00;33;387;4
30/03/2015 0:00;18;255;4
30/03/2015 0:00;30;265;4
30/03/2015 0:00;34;528;4
27/09/2012 0:00;57;470;4
27/09/2012 0:00;51;472;4
27/09/2012 0:00;21;598;4
27/09/2012 0:00;21;355;4
27/09/2012 0:00;29;307;4
27/09/2012 0:00;56;180;4
27/09/2012 0:00;27;399;4
22/10/2013 0:00;48;252;4
22/10/2013 0:00;54;229;4
22/10/2013 0:00;37;261;4
18/06/2013 0:00;45;374;4
18/06/2013 0:00;33;503;4
22/10/2013 0:00;30;298;4
11/10/2012 0:00;39;393;4
22/10/2013 0:00;56;253;4
22/10/2013 0:00;20;361;4
18/06/2013 0:00;33;198;4
22/10/2013 0:00;23;268;4
22/10/2013 0:00;40;220;4
22/10/2013 0:00;40;335;4
22/10/2013 0:00;22;361;4
07/02/2017 0:00;65;508;4
07/02/2017 0:00;51;302;4
31/03/2015 0:00;60;510;4
19/11/2014 0:00;45;393;4
07/02/2017 0:00;40;183;4
31/03/2015 0:00;51;442;4
19/11/2014 0:00;25;243;4
12/05/2016 0:00;71;365;4
31/10/2013 0:00;21;274;4
07/02/2017 0:00;42;473;4
31/03/2015 0:00;23;180;4
07/02/2017 0:00;21;396;4
02/09/2015 0:00;27;565;4
07/02/2017 0:00;22;494;4
07/02/2017 0:00;21;218;4
31/10/2012 0:00;37;280;4
31/10/2012 0:00;32;308;4
31/10/2012 0:00;18;411;4
31/10/2012 0:00;49;547;4
31/10/2012 0:00;45;214;4
31/10/2012 0:00;24;245;4
31/10/2012 0:00;44;237;4
09/11/2012 0:00;31;415;4
09/11/2012 0:00;52;307;4
09/11/2012 0:00;27;432;4
09/11/2012 0:00;27;187;4
09/11/2012 0:00;42;503;4
09/11/2012 0:00;76;381;4
09/11/2012 0:00;33;420;4
09/11/2012 0:00;51;530;4
17/07/2013 0:00;45;253;4
09/11/2012 0:00;21;360;4
09/11/2012 0:00;29;224;4
17/07/2013 0:00;50;424;4
17/07/2013 0:00;20;578;4
17/07/2013 0:00;19;407;4
14/03/2013 0:00;23;312;4
17/07/2013 0:00;44;285;4
14/03/2013 0:00;25;279;4
17/07/2013 0:00;35;254;4
17/07/2013 0:00;19;440;4
17/07/2013 0:00;18;251;4
17/07/2013 0:00;24;198;4
28/11/2012 0:00;41;325;4
28/11/2012 0:00;68;424;4
28/11/2012 0:00;27;375;4
28/11/2012 0:00;29;263;4
28/11/2012 0:00;63;346;4
28/11/2012 0:00;18;441;4
28/11/2012 0:00;32;292;4
28/11/2012 0:00;44;430;4
20/12/2012 0:00;29;306;4
27/11/2013 0:00;26;269;4
20/12/2012 0:00;21;520;4
20/12/2012 0:00;27;180;4
30/04/2013 0:00;39;388;4
27/11/2013 0:00;20;255;4
30/04/2013 0:00;41;239;4
30/04/2013 0:00;39;200;4
20/12/2012 0:00;46;281;4
27/11/2013 0:00;45;338;4
27/11/2013 0:00;45;308;4
27/11/2013 0:00;27;419;4
27/11/2013 0:00;20;240;4
27/11/2013 0:00;44;235;4
30/04/2013 0:00;59;324;4
27/11/2013 0:00;67;308;4
27/11/2013 0:00;22;437;4
27/11/2013 0:00;67;318;4
27/11/2013 0:00;47;302;4
27/11/2013 0:00;43;219;4
26/04/2013 0:00;38;269;4
26/04/2013 0:00;32;493;4
29/10/2015 0:00;31;303;4
23/09/2014 0:00;46;280;4
29/01/2015 0:00;50;166;4
15/05/2014 0:00;58;322;4
26/04/2013 0:00;31;475;4
29/08/2016 0:00;40;354;4
23/09/2014 0:00;20;529;4
29/10/2015 0:00;40;247;4
29/10/2015 0:00;45;264;4
29/08/2016 0:00;28;377;4
29/01/2015 0:00;25;508;4
29/01/2015 0:00;26;530;4
29/01/2015 0:00;24;408;4
29/08/2016 0:00;61;573;4
08/04/2016 0:00;26;229;4
08/04/2016 0:00;28;535;4
29/08/2016 0:00;20;393;4
29/08/2016 0:00;41;250;4
29/08/2016 0:00;37;462;4
08/04/2016 0:00;42;518;4
29/08/2016 0:00;20;180;4
29/05/2014 0:00;68;1044;4
25/01/2013 0:00;23;636;4
29/05/2014 0:00;33;591;4
30/05/2013 0:00;24;1010;4
30/05/2013 0:00;46;820;4
29/05/2014 0:00;62;673;4
30/05/2013 0:00;31;1032;4
29/05/2014 0:00;44;699;4
29/05/2014 0:00;48;1075;4
30/05/2013 0:00;21;835;4
29/05/2014 0:00;27;611;4
29/05/2014 0:00;31;759;4
29/05/2014 0:00;30;677;4
31/07/2015 0:00;44;759;4
27/05/2013 0:00;22;387;4
30/09/2013 0:00;35;308;4
25/01/2013 0:00;53;231;4
30/09/2013 0:00;43;417;4
25/01/2013 0:00;20;575;4
30/09/2013 0:00;49;463;4
25/01/2013 0:00;25;415;4
25/01/2013 0:00;31;343;4
05/02/2014 0:00;42;218;4
30/09/2013 0:00;38;303;4
05/02/2014 0:00;45;520;4
25/02/2016 0:00;63;538;4
30/09/2013 0:00;23;461;4
06/03/2015 0:00;42;422;4
06/03/2015 0:00;47;380;4
25/02/2016 0:00;56;491;4
31/07/2015 0:00;48;392;4
05/02/2014 0:00;25;306;4
12/06/2014 0:00;28;319;4
25/02/2016 0:00;40;491;4
23/10/2014 0:00;48;478;4
23/10/2014 0:00;20;227;4
23/10/2014 0:00;77;298;4
23/10/2014 0:00;28;381;4
25/02/2016 0:00;40;428;4
25/02/2016 0:00;58;416;4
31/07/2015 0:00;42;548;4
31/07/2015 0:00;67;307;4
31/07/2015 0:00;19;505;4
25/02/2016 0:00;48;271;4
25/02/2016 0:00;27;248;4
30/01/2014 0:00;42;201;4
19/06/2014 0:00;50;533;4
19/06/2014 0:00;37;353;4
19/06/2014 0:00;44;230;4
19/06/2014 0:00;47;273;4
19/06/2014 0:00;48;197;4
19/06/2014 0:00;38;450;4
19/06/2014 0:00;39;364;4
19/06/2014 0:00;43;299;4
04/09/2013 0:00;55;592;4
19/06/2014 0:00;22;332;4
19/06/2014 0:00;32;393;4
19/06/2014 0:00;44;227;4
04/02/2013 0:00;33;538;4
13/06/2013 0:00;28;310;6
13/06/2013 0:00;34;462;6
13/06/2013 0:00;47;419;6
13/06/2013 0:00;39;245;6
13/06/2013 0:00;19;379;6
04/02/2013 0:00;37;367;4
13/06/2013 0:00;30;276;6
13/06/2013 0:00;23;258;6
13/06/2013 0:00;26;371;6
13/06/2013 0:00;30;405;6
13/06/2013 0:00;47;256;6
12/06/2013 0:00;37;378;4
31/08/2016 0:00;36;305;4
26/11/2014 0:00;34;182;4
31/08/2016 0:00;46;206;4
31/08/2016 0:00;61;278;4
31/08/2016 0:00;24;370;4
12/06/2013 0:00;41;378;4
26/02/2014 0:00;25;384;4
04/08/2015 0:00;36;246;4
03/07/2014 0:00;28;214;4
31/08/2016 0:00;36;260;4
31/08/2016 0:00;45;414;4
31/08/2016 0:00;39;388;4
18/12/2015 0:00;34;202;4
31/08/2016 0:00;39;184;4
18/12/2015 0:00;38;279;4
19/06/2013 0:00;55;377;4
19/06/2013 0:00;64;424;4
19/06/2013 0:00;19;307;4
19/06/2013 0:00;39;500;4
08/02/2013 0:00;74;583;4
19/06/2013 0:00;30;530;4
08/02/2013 0:00;47;185;4
19/06/2013 0:00;25;208;4
19/06/2013 0:00;44;303;4
19/06/2013 0:00;76;282;4
18/06/2013 0:00;36;197;6
18/06/2013 0:00;44;218;6
18/06/2013 0:00;42;332;6
18/06/2013 0:00;43;466;6
18/06/2013 0:00;48;238;6
18/06/2013 0:00;61;466;6
18/06/2013 0:00;25;199;6
18/06/2013 0:00;38;323;6
18/06/2013 0:00;38;354;6
18/06/2013 0:00;64;247;6
19/12/2014 0:00;62;488;4
17/02/2023 0:00;48;355;4
28/10/2016 0:00;24;478;4
19/12/2014 0:00;39;279;4
19/12/2014 0:00;46;246;4
17/02/2023 0:00;69;397;4
19/12/2014 0:00;44;508;4
28/10/2016 0:00;41;224;4
28/10/2016 0:00;31;441;4
26/05/2016 0:00;41;254;4
25/08/2015 0:00;25;223;4
25/08/2015 0:00;28;264;4
25/08/2015 0:00;48;331;4
23/12/2015 0:00;30;213;4
08/03/2019 0:00;44;274;4
28/10/2016 0:00;63;200;4
31/03/2017 0:00;26;465;4
31/03/2017 0:00;69;257;4
22/12/2017 0:00;60;257;4
22/12/2017 0:00;18;317;4
15/08/2017 0:00;40;262;4
22/12/2017 0:00;34;166;4
08/03/2019 0:00;28;201;4
31/05/2018 0:00;43;327;4
31/05/2018 0:00;52;286;4
31/05/2018 0:00;41;479;4
26/08/2021 0:00;52;336;4
20/11/2019 0:00;27;408;4
17/02/2023 0:00;39;343;4
08/03/2019 0:00;30;157;4
17/07/2019 0:00;27;433;4
17/02/2023 0:00;47;282;4
26/08/2021 0:00;24;176;4
17/02/2023 0:00;67;359;4
17/02/2023 0:00;40;300;4
04/02/2022 0:00;33;518;4
17/02/2023 0:00;33;347;4
13/10/2022 0:00;40;269;4
17/02/2023 0:00;69;494;4
27/08/2013 0:00;76;526;4
27/08/2013 0:00;66;431;4
27/08/2013 0:00;45;564;4
27/08/2013 0:00;54;364;4
22/04/2013 0:00;35;450;4
27/08/2013 0:00;30;380;4
27/08/2013 0:00;43;436;4
27/08/2013 0:00;54;539;4
27/08/2013 0:00;50;294;4
27/08/2013 0:00;28;343;4
22/04/2013 0:00;51;390;4
22/04/2013 0:00;69;516;4
27/08/2013 0:00;45;284;4
27/08/2013 0:00;37;213;4
29/08/2013 0:00;41;475;4
29/08/2013 0:00;27;212;4
29/08/2013 0:00;30;234;4
29/08/2013 0:00;46;456;4
29/08/2013 0:00;45;233;4
29/08/2013 0:00;39;275;4
22/04/2013 0:00;68;461;4
29/08/2013 0:00;45;190;4
29/08/2013 0:00;53;226;4
29/08/2013 0:00;24;353;4
29/08/2013 0:00;57;192;4
22/04/2013 0:00;34;514;4
29/08/2013 0:00;21;420;4
29/08/2013 0:00;41;201;4
29/08/2013 0:00;19;265;4
22/04/2013 0:00;30;448;4
22/04/2013 0:00;33;375;4
22/04/2013 0:00;20;217;4
22/04/2013 0:00;28;220;4
22/04/2013 0:00;27;493;4
22/04/2013 0:00;41;508;4
22/04/2013 0:00;18;538;4
22/04/2013 0:00;34;258;4
31/08/2013 0:00;56;261;4
10/02/2017 0:00;62;356;4
29/12/2015 0:00;55;368;4
10/02/2017 0:00;45;172;4
29/12/2015 0:00;31;572;4
03/01/2014 0:00;33;259;4
03/01/2014 0:00;40;367;4
03/01/2014 0:00;49;603;4
03/01/2014 0:00;53;187;4
03/01/2014 0:00;38;188;4
03/01/2014 0:00;45;360;4
31/08/2013 0:00;33;487;4
07/10/2016 0:00;27;277;4
07/10/2016 0:00;26;267;4
10/02/2017 0:00;42;418;4
02/06/2016 0:00;39;316;4
29/12/2015 0:00;27;372;4
27/11/2014 0:00;26;458;4
27/11/2014 0:00;28;218;4
10/02/2017 0:00;29;264;4
19/08/2015 0:00;49;380;8
27/11/2014 0:00;43;526;4
10/02/2017 0:00;57;322;4
27/11/2014 0:00;52;414;4
25/07/2014 0:00;27;285;4
25/07/2014 0:00;40;534;4
19/08/2015 0:00;36;529;8
27/11/2014 0:00;19;369;4
29/12/2015 0:00;21;192;4
27/11/2014 0:00;20;326;4
27/11/2014 0:00;23;240;4
10/02/2017 0:00;51;365;4
10/02/2017 0:00;39;249;4
10/02/2017 0:00;43;244;4
10/02/2017 0:00;28;289;4
10/02/2017 0:00;24;343;4
02/06/2016 0:00;27;382;4
10/02/2017 0:00;27;308;4
10/02/2017 0:00;48;406;4
10/02/2017 0:00;22;489;4
10/02/2017 0:00;40;448;4
31/08/2013 0:00;54;315;4
31/08/2013 0:00;48;224;4
31/08/2013 0:00;40;275;4
31/08/2013 0:00;39;502;4
31/08/2013 0:00;41;187;4
31/08/2013 0:00;48;400;4
31/08/2013 0:00;46;424;4
31/08/2013 0:00;42;176;4
17/05/2013 0:00;27;469;4
14/07/2016 0:00;30;191;4
14/07/2016 0:00;52;500;4
14/07/2016 0:00;29;369;4
14/07/2016 0:00;40;235;4
23/05/2014 0:00;45;379;4
04/03/2016 0:00;27;198;4
14/07/2016 0:00;39;425;4
14/07/2016 0:00;25;493;4
14/07/2016 0:00;45;416;4
14/07/2016 0:00;48;355;4
14/07/2016 0:00;51;420;4
14/07/2016 0:00;63;404;4
14/07/2016 0:00;54;161;4
04/03/2016 0:00;45;277;4
14/07/2016 0:00;33;280;4
14/07/2016 0:00;51;530;4
14/07/2016 0:00;45;204;4
04/03/2016 0:00;23;538;4
14/07/2016 0:00;20;321;4
14/07/2016 0:00;53;526;4
26/08/2014 0:00;43;291;4
26/08/2014 0:00;49;343;4
21/05/2013 0:00;49;319;4
27/09/2013 0:00;30;376;4
27/09/2013 0:00;42;218;4
27/09/2013 0:00;21;228;4
21/05/2013 0:00;54;177;4
22/05/2013 0:00;54;568;4
27/09/2013 0:00;48;234;4
26/08/2014 0:00;36;500;4
27/09/2013 0:00;30;354;4
26/08/2014 0:00;28;328;4
26/08/2014 0:00;52;286;4
26/08/2014 0:00;51;472;4
26/08/2014 0:00;50;265;4
23/10/2014 0:00;44;237;4
23/10/2014 0:00;22;460;4
23/09/2013 0:00;52;444;4
21/05/2013 0:00;44;463;4
23/09/2013 0:00;19;490;4
23/09/2013 0:00;53;409;4
23/09/2013 0:00;43;490;4
23/10/2014 0:00;53;337;4
23/09/2013 0:00;43;487;4
23/10/2014 0:00;42;282;4
23/09/2013 0:00;47;195;4
23/10/2014 0:00;37;472;4
23/10/2014 0:00;22;176;4
23/09/2013 0:00;19;444;4
23/10/2014 0:00;41;237;4
23/10/2014 0:00;74;530;4
30/05/2013 0:00;20;534;4
30/05/2013 0:00;31;242;4
30/05/2013 0:00;34;340;4
30/05/2013 0:00;61;293;4
30/05/2013 0:00;38;547;4
30/05/2013 0:00;20;460;4
30/05/2013 0:00;22;446;4
30/05/2013 0:00;73;397;4
30/05/2013 0:00;29;177;4
30/05/2013 0:00;20;320;4
06/02/2014 0:00;49;274;4
06/02/2014 0:00;53;518;4
06/02/2014 0:00;52;590;4
06/02/2014 0:00;60;413;4
03/10/2013 0:00;66;283;4
06/02/2014 0:00;31;222;4
06/02/2014 0:00;20;446;4
06/02/2014 0:00;40;518;4
07/02/2014 0:00;40;380;4
06/02/2014 0:00;30;276;4
11/06/2014 0:00;59;262;4
11/06/2014 0:00;28;343;4
11/06/2014 0:00;31;408;4
11/06/2014 0:00;53;386;4
06/02/2014 0:00;36;268;4
11/06/2014 0:00;56;509;4
11/06/2014 0:00;62;215;4
06/02/2014 0:00;47;366;4
31/05/2013 0:00;21;170;4
11/06/2014 0:00;50;207;4
11/06/2014 0:00;50;377;4
11/06/2014 0:00;25;250;4
11/06/2014 0:00;20;492;4
10/06/2013 0:00;45;190;4
10/06/2013 0:00;63;493;4
10/06/2013 0:00;41;176;4
10/06/2013 0:00;24;241;4
10/06/2013 0:00;52;463;4
10/06/2013 0:00;60;497;4
10/06/2013 0:00;34;199;4
26/02/2014 0:00;53;458;4
26/02/2014 0:00;32;384;4
13/06/2013 0:00;21;348;4
17/10/2013 0:00;45;193;4
26/02/2014 0:00;32;271;4
26/02/2014 0:00;36;204;4
26/02/2014 0:00;51;207;4
26/02/2014 0:00;35;437;4
17/10/2013 0:00;28;153;4
26/02/2014 0:00;23;251;4
26/02/2014 0:00;30;436;4
26/02/2014 0:00;37;495;4
26/02/2014 0:00;37;259;4
25/10/2013 0:00;39;370;4
25/10/2013 0:00;33;324;4
25/10/2013 0:00;71;242;4
14/06/2013 0:00;26;246;4
25/10/2013 0:00;49;544;4
25/10/2013 0:00;24;425;4
25/10/2013 0:00;32;186;4
25/10/2013 0:00;26;310;4
25/10/2013 0:00;58;198;4
19/06/2013 0:00;65;303;4
19/06/2013 0:00;46;199;4
19/06/2013 0:00;30;451;4
19/06/2013 0:00;36;202;4
19/06/2013 0:00;41;276;4
19/06/2013 0:00;56;269;4
19/06/2013 0:00;33;322;4
19/06/2013 0:00;21;397;4
29/10/2013 0:00;58;233;4
29/10/2013 0:00;24;424;4
29/10/2013 0:00;21;555;4
20/06/2013 0:00;44;477;4
29/10/2013 0:00;21;184;4
29/10/2013 0:00;31;329;4
20/06/2013 0:00;19;453;4
29/10/2013 0:00;37;250;4
29/10/2013 0:00;23;305;4
29/10/2013 0:00;22;448;4
