Ideconomico;FechaPrestamo;EdadPrestamo;MontoPrestado;Cuotas;;;;
4084;21/12/2016 0:00;43;844;4;;;;
4085;15/03/2019 0:00;54;741;4;;;;
4086;24/09/2018 0:00;60;597;4;;;;
4087;21/12/2016 0:00;22;868;4;;;;
4088;27/08/2014 0:00;39;988;4;;;;
4089;15/03/2019 0:00;37;1125;4;;;;
4090;11/05/2018 0:00;26;670;4;;;;
4091;15/03/2019 0:00;27;670;4;;;;
4092;24/09/2018 0:00;32;968;4;;;;
4093;24/09/2018 0:00;62;585;4;;;;
4094;15/03/2019 0:00;25;884;4;;;;
4095;06/03/2009 0:00;59;996;8;;;;
4096;29/10/2008 0:00;28;922;8;;;;
4097;06/03/2009 0:00;40;981;8;;;;
4098;29/10/2008 0:00;31;1020;8;;;;
4099;29/10/2008 0:00;32;1106;8;;;;
4100;26/06/2008 0:00;39;611;8;;;;
4101;06/03/2009 0:00;32;666;8;;;;
4102;06/03/2009 0:00;33;706;8;;;;
4103;06/03/2009 0:00;21;746;8;;;;
4104;06/03/2009 0:00;22;629;8;;;;
4105;29/10/2008 0:00;28;798;8;;;;
4106;06/03/2009 0:00;43;913;8;;;;
4107;06/03/2009 0:00;43;536;8;;;;
4108;06/03/2009 0:00;65;807;8;;;;
4109;06/03/2009 0:00;45;954;8;;;;
4110;06/03/2009 0:00;38;657;8;;;;
4111;06/03/2009 0:00;41;738;8;;;;
4112;06/03/2009 0:00;25;779;8;;;;
4113;06/03/2009 0:00;60;782;8;;;;
4114;06/03/2009 0:00;30;938;8;;;;
4115;21/12/2016 0:00;31;1161;4;;;;
4116;20/02/2020 0:00;47;1000;4;;;;
4117;22/12/2009 0:00;36;888;4;;;;
4118;11/08/2008 0:00;38;534;8;;;;
4119;14/01/2021 0:00;66;975;4;;;;
4120;31/01/2023 0:00;49;861;4;;;;
4121;14/08/2009 0:00;55;914;8;;;;
4122;14/08/2009 0:00;25;825;8;;;;
4123;14/08/2009 0:00;69;729;8;;;;
4124;14/08/2009 0:00;36;932;8;;;;
4125;13/04/2009 0:00;61;905;8;;;;
4126;31/01/2023 0:00;53;848;4;;;;
4127;11/12/2008 0:00;21;969;8;;;;
4128;05/10/2011 0:00;40;722;4;;;;
4129;22/12/2009 0:00;48;703;4;;;;
4130;18/01/2011 0:00;50;844;4;;;;
4131;18/01/2011 0:00;24;716;4;;;;
4132;30/04/2010 0:00;26;846;4;;;;
4133;22/12/2009 0:00;39;844;4;;;;
4134;11/12/2015 0:00;61;1063;4;;;;
4135;20/02/2020 0:00;41;513;4;;;;
4136;22/12/2009 0:00;61;640;4;;;;
4137;31/01/2023 0:00;45;804;4;;;;
4138;18/01/2011 0:00;20;910;4;;;;
4139;22/12/2009 0:00;20;708;4;;;;
4140;20/09/2021 0:00;55;755;4;;;;
4141;18/01/2011 0:00;29;679;4;;;;
4142;22/12/2009 0:00;34;392;4;;;;
4143;31/01/2023 0:00;53;420;4;;;;
4144;05/10/2011 0:00;57;394;4;;;;
4145;30/04/2010 0:00;57;341;4;;;;
4146;18/01/2011 0:00;50;263;4;;;;
4147;21/12/2016 0:00;43;363;4;;;;
4148;06/09/2010 0:00;55;294;4;;;;
4149;30/05/2011 0:00;33;188;4;;;;
4150;31/01/2023 0:00;58;490;4;;;;
4151;31/01/2023 0:00;65;262;4;;;;
4152;31/01/2023 0:00;79;434;4;;;;
4153;31/01/2023 0:00;40;435;4;;;;
4154;12/03/2013 0:00;24;544;4;;;;
4155;05/10/2011 0:00;60;172;4;;;;
4156;31/10/2012 0:00;37;358;4;;;;
4157;31/01/2023 0:00;41;478;4;;;;
4158;30/03/2015 0:00;30;368;4;;;;
4159;31/01/2023 0:00;27;214;4;;;;
4160;31/08/2017 0:00;45;279;4;;;;
4161;29/01/2019 0:00;61;268;4;;;;
4162;29/01/2019 0:00;33;219;4;;;;
4163;12/09/2018 0:00;30;528;4;;;;
4164;31/01/2023 0:00;57;252;4;;;;
4165;17/10/2019 0:00;30;348;4;;;;
4166;20/02/2020 0:00;27;450;4;;;;
4167;20/02/2020 0:00;38;275;4;;;;
4168;17/10/2019 0:00;39;334;4;;;;
4169;17/10/2019 0:00;19;377;4;;;;
4170;20/02/2020 0:00;23;218;4;;;;
4171;31/01/2023 0:00;29;394;4;;;;
4172;27/09/2022 0:00;35;417;4;;;;
4173;31/01/2023 0:00;24;330;4;;;;
4174;31/01/2023 0:00;27;436;4;;;;
4175;31/01/2023 0:00;19;298;4;;;;
4176;27/09/2022 0:00;37;499;4;;;;
4177;31/01/2023 0:00;84;205;4;;;;
4178;17/04/2012 0:00;42;415;4;;;;
4179;28/04/2023 0:00;60;371;4;;;;
4180;28/04/2023 0:00;56;316;4;;;;
4181;28/04/2023 0:00;62;423;4;;;;
4182;06/04/2018 0:00;58;362;4;;;;
4183;23/12/2020 0:00;65;255;4;;;;
4184;09/12/2009 0:00;34;198;4;;;;
4185;02/11/2017 0:00;39;189;4;;;;
4186;29/04/2015 0:00;35;220;4;;;;
4187;04/08/2009 0:00;51;364;8;;;;
4188;29/08/2022 0:00;68;509;4;;;;
4189;02/11/2017 0:00;45;426;4;;;;
4190;17/04/2012 0:00;50;456;4;;;;
4191;23/12/2014 0:00;43;340;4;;;;
4192;26/08/2014 0:00;37;394;4;;;;
4193;09/12/2009 0:00;27;224;4;;;;
4194;15/04/2011 0:00;55;178;4;;;;
4195;08/01/2016 0:00;30;421;4;;;;
4196;16/12/2011 0:00;45;322;4;;;;
4197;17/04/2012 0:00;45;213;4;;;;
4198;20/01/2017 0:00;56;241;4;;;;
4199;12/04/2010 0:00;55;400;4;;;;
4200;17/04/2012 0:00;66;314;4;;;;
4201;17/04/2012 0:00;37;304;4;;;;
4202;28/04/2023 0:00;53;350;4;;;;
4203;12/04/2010 0:00;52;468;4;;;;
4204;20/01/2017 0:00;43;259;4;;;;
4205;12/04/2010 0:00;31;395;4;;;;
4206;28/04/2023 0:00;51;288;4;;;;
4207;14/12/2010 0:00;28;254;4;;;;
4208;17/04/2012 0:00;30;421;4;;;;
4209;28/04/2023 0:00;39;349;4;;;;
4210;29/04/2015 0:00;27;353;4;;;;
4211;28/04/2023 0:00;51;237;4;;;;
4212;17/04/2012 0:00;26;270;4;;;;
4213;29/04/2015 0:00;26;537;4;;;;
4214;17/04/2012 0:00;31;211;4;;;;
4215;02/11/2017 0:00;49;348;4;;;;
4216;28/04/2023 0:00;56;439;4;;;;
4217;28/04/2023 0:00;57;302;4;;;;
4218;20/08/2012 0:00;21;401;4;;;;
4219;23/08/2013 0:00;35;196;4;;;;
4220;29/04/2015 0:00;31;229;4;;;;
4221;21/12/2012 0:00;38;371;4;;;;
4222;28/04/2023 0:00;44;266;4;;;;
4223;23/12/2014 0:00;52;352;4;;;;
4224;20/01/2017 0:00;43;339;4;;;;
4225;23/08/2013 0:00;22;440;4;;;;
4226;20/12/2013 0:00;22;468;4;;;;
4227;26/08/2014 0:00;22;199;4;;;;
4228;29/08/2022 0:00;68;236;4;;;;
4229;29/04/2015 0:00;26;265;4;;;;
4230;29/04/2015 0:00;41;475;4;;;;
4231;06/04/2018 0:00;39;397;4;;;;
4232;05/09/2015 0:00;59;276;4;;;;
4233;29/04/2015 0:00;22;417;4;;;;
4234;11/05/2016 0:00;29;390;4;;;;
4235;28/04/2023 0:00;51;257;4;;;;
4236;28/04/2023 0:00;32;256;4;;;;
4237;28/04/2023 0:00;35;260;4;;;;
4238;20/12/2018 0:00;28;252;4;;;;
4239;26/04/2022 0:00;27;354;4;;;;
4240;02/11/2017 0:00;62;355;4;;;;
4241;23/06/2017 0:00;42;581;4;;;;
4242;02/11/2017 0:00;35;489;4;;;;
4243;28/04/2023 0:00;54;282;4;;;;
4244;28/04/2023 0:00;42;352;4;;;;
4245;23/12/2020 0:00;48;251;4;;;;
4246;28/04/2023 0:00;43;330;4;;;;
4247;28/04/2023 0:00;55;339;4;;;;
4248;28/04/2023 0:00;28;284;4;;;;
4249;28/04/2023 0:00;23;430;4;;;;
4250;28/04/2023 0:00;41;483;4;;;;
4251;28/04/2023 0:00;35;308;4;;;;
4252;28/04/2023 0:00;20;368;4;;;;
4253;20/10/2010 0:00;39;445;4;;;;
4254;11/10/2013 0:00;36;498;4;;;;
4255;27/04/2012 0:00;34;299;4;;;;
4256;11/10/2013 0:00;32;369;4;;;;
4257;11/10/2013 0:00;40;369;4;;;;
4258;16/04/2009 0:00;42;473;8;;;;
4259;29/12/2009 0:00;33;187;4;;;;
4260;11/10/2013 0:00;42;486;4;;;;
4261;16/04/2009 0:00;22;544;8;;;;
4262;11/10/2013 0:00;68;429;4;;;;
4263;16/04/2009 0:00;24;385;8;;;;
4264;29/12/2009 0:00;26;405;4;;;;
4265;19/08/2009 0:00;35;388;8;;;;
4266;19/08/2009 0:00;20;517;8;;;;
4267;19/08/2009 0:00;20;334;8;;;;
4268;11/10/2013 0:00;24;205;4;;;;
4269;08/11/2012 0:00;44;285;4;;;;
4270;09/05/2013 0:00;37;278;4;;;;
4271;19/08/2009 0:00;21;391;8;;;;
4272;11/10/2013 0:00;53;247;4;;;;
4273;29/12/2009 0:00;21;428;4;;;;
4274;29/12/2009 0:00;19;391;4;;;;
4275;30/11/2011 0:00;52;528;4;;;;
4276;29/12/2009 0:00;27;270;4;;;;
4277;27/04/2012 0:00;20;239;4;;;;
4278;09/05/2013 0:00;56;426;4;;;;
4279;04/03/2011 0:00;50;194;4;;;;
4280;08/11/2012 0:00;25;221;4;;;;
4281;08/11/2012 0:00;35;513;4;;;;
4282;27/04/2012 0:00;34;306;4;;;;
4283;08/11/2012 0:00;37;364;4;;;;
4284;08/11/2012 0:00;29;281;4;;;;
4285;12/07/2011 0:00;36;517;4;;;;
4286;27/04/2012 0:00;43;207;4;;;;
4287;30/11/2011 0:00;19;351;4;;;;
4288;11/10/2013 0:00;29;333;4;;;;
4289;27/04/2012 0:00;38;238;4;;;;
4290;27/04/2012 0:00;25;360;4;;;;
4291;11/10/2013 0:00;39;264;4;;;;
4292;11/10/2013 0:00;27;345;4;;;;
4293;08/11/2012 0:00;18;313;4;;;;
4294;11/10/2013 0:00;55;281;4;;;;
4295;09/05/2013 0:00;34;337;4;;;;
4296;11/10/2013 0:00;36;492;4;;;;
4297;11/10/2013 0:00;69;308;4;;;;
4298;11/10/2013 0:00;30;355;4;;;;
4299;13/03/2023 0:00;68;225;4;;;;
4300;13/03/2023 0:00;55;430;4;;;;
4301;13/03/2023 0:00;56;548;4;;;;
4302;13/03/2023 0:00;55;326;4;;;;
4303;21/12/2019 0:00;77;427;4;;;;
4304;19/02/2015 0:00;41;456;4;;;;
4305;17/01/2014 0:00;36;357;4;;;;
4306;17/01/2014 0:00;32;241;4;;;;
4307;13/03/2023 0:00;44;285;4;;;;
4308;13/03/2023 0:00;57;470;4;;;;
4309;15/12/2009 0:00;25;193;4;;;;
4310;21/08/2017 0:00;71;295;4;;;;
4311;13/03/2023 0:00;41;449;4;;;;
4312;21/10/2020 0:00;44;323;4;;;;
4313;09/01/2013 0:00;41;561;4;;;;
4314;19/02/2015 0:00;71;526;4;;;;
4315;29/08/2018 0:00;39;232;4;;;;
4316;27/10/2021 0:00;76;300;4;;;;
4317;21/12/2011 0:00;35;179;4;;;;
4318;26/04/2019 0:00;34;368;4;;;;
4319;09/05/2013 0:00;34;192;4;;;;
4320;17/01/2014 0:00;34;207;4;;;;
4321;26/04/2011 0:00;28;285;4;;;;
4322;31/08/2011 0:00;25;382;4;;;;
4323;26/04/2011 0:00;33;281;4;;;;
4324;09/05/2013 0:00;27;494;4;;;;
4325;21/12/2019 0:00;45;372;4;;;;
4326;29/08/2018 0:00;43;288;4;;;;
4327;12/11/2015 0:00;29;266;4;;;;
4328;12/04/2017 0:00;30;195;4;;;;
4329;19/02/2015 0:00;33;314;4;;;;
4330;23/05/2014 0:00;29;302;4;;;;
4331;21/10/2020 0:00;41;207;4;;;;
4332;12/11/2015 0:00;50;426;4;;;;
4333;07/12/2016 0:00;50;179;4;;;;
4334;29/08/2019 0:00;49;421;4;;;;
4335;26/04/2019 0:00;20;250;4;;;;
4336;23/04/2018 0:00;43;433;4;;;;
4337;13/03/2023 0:00;31;454;4;;;;
4338;09/11/2022 0:00;55;346;4;;;;
4339;01/03/2022 0:00;21;324;4;;;;
4340;13/03/2023 0:00;35;391;4;;;;
4341;13/03/2023 0:00;51;278;4;;;;
4342;13/03/2023 0:00;39;520;4;;;;
4343;13/03/2023 0:00;74;310;4;;;;
4344;13/03/2023 0:00;21;205;4;;;;
4345;13/03/2023 0:00;43;193;4;;;;
4346;13/03/2023 0:00;46;225;4;;;;
4347;25/01/2023 0:00;67;412;4;;;;
4348;25/01/2023 0:00;72;278;4;;;;
4349;19/04/2011 0:00;38;325;4;;;;
4350;19/08/2020 0:00;67;255;4;;;;
4351;23/12/2014 0:00;44;582;4;;;;
4352;29/04/2015 0:00;51;392;4;;;;
4353;25/01/2023 0:00;69;267;4;;;;
4354;14/03/2018 0:00;53;454;4;;;;
4355;23/09/2011 0:00;48;405;4;;;;
4356;30/11/2010 0:00;66;259;4;;;;
4357;14/11/2012 0:00;48;399;4;;;;
4358;19/04/2011 0:00;41;401;4;;;;
4359;05/01/2009 0:00;54;234;8;;;;
4360;05/01/2009 0:00;20;423;8;;;;
4361;19/04/2011 0:00;47;363;4;;;;
4362;25/01/2023 0:00;68;330;4;;;;
4363;27/04/2016 0:00;33;259;4;;;;
4364;25/01/2023 0:00;57;404;4;;;;
4365;05/01/2009 0:00;20;223;8;;;;
4366;24/11/2009 0:00;25;365;4;;;;
4367;05/01/2009 0:00;21;424;8;;;;
4368;14/11/2012 0:00;42;492;4;;;;
4369;19/04/2011 0:00;42;492;4;;;;
4370;24/11/2009 0:00;48;345;4;;;;
4371;24/11/2009 0:00;32;234;4;;;;
4372;14/09/2022 0:00;45;520;4;;;;
4373;31/01/2012 0:00;37;236;4;;;;
4374;31/01/2012 0:00;36;164;4;;;;
4375;31/07/2013 0:00;41;219;4;;;;
4376;29/04/2014 0:00;59;443;4;;;;
4377;29/04/2014 0:00;30;303;4;;;;
4378;23/12/2014 0:00;51;391;4;;;;
4379;14/03/2018 0:00;56;274;4;;;;
4380;27/03/2013 0:00;57;414;4;;;;
4381;13/12/2013 0:00;38;297;4;;;;
4382;13/12/2013 0:00;48;265;4;;;;
4383;31/08/2014 0:00;68;510;4;;;;
4384;25/01/2023 0:00;56;272;4;;;;
4385;25/01/2023 0:00;42;525;4;;;;
4386;14/03/2018 0:00;37;333;4;;;;
4387;25/01/2023 0:00;59;208;4;;;;
4388;21/06/2019 0:00;47;210;4;;;;
4389;25/01/2023 0:00;36;192;4;;;;
4390;25/01/2023 0:00;22;357;4;;;;
4391;25/01/2023 0:00;45;494;4;;;;
4392;25/01/2023 0:00;35;484;4;;;;
4393;22/08/2018 0:00;51;502;4;;;;
4394;22/08/2018 0:00;57;308;4;;;;
4395;22/08/2018 0:00;53;476;4;;;;
4396;08/06/2009 0:00;24;182;8;;;;
4397;26/11/2013 0:00;47;389;4;;;;
4398;04/02/2009 0:00;30;227;8;;;;
4399;04/01/2011 0:00;48;237;4;;;;
4400;31/03/2014 0:00;39;361;4;;;;
4401;04/08/2014 0:00;35;262;4;;;;
4402;30/12/2014 0:00;30;350;4;;;;
4403;08/06/2009 0:00;24;248;8;;;;
4404;04/01/2011 0:00;32;462;4;;;;
4405;08/06/2009 0:00;28;366;8;;;;
4406;04/08/2014 0:00;49;364;4;;;;
4407;31/03/2017 0:00;47;316;4;;;;
4408;30/12/2014 0:00;49;524;4;;;;
4409;19/03/2010 0:00;21;197;4;;;;
4410;22/08/2018 0:00;46;424;4;;;;
4411;31/08/2010 0:00;23;203;4;;;;
4412;08/06/2009 0:00;47;428;8;;;;
4413;19/03/2010 0:00;35;563;4;;;;
4414;04/01/2011 0:00;37;478;4;;;;
4415;22/08/2018 0:00;49;217;4;;;;
4416;21/07/2011 0:00;27;189;4;;;;
4417;19/03/2010 0:00;46;438;4;;;;
4418;04/01/2011 0:00;30;287;4;;;;
4419;19/03/2010 0:00;46;380;4;;;;
4420;22/08/2018 0:00;58;256;4;;;;
4421;04/01/2011 0:00;37;329;4;;;;
4422;21/12/2012 0:00;27;208;4;;;;
4423;26/11/2013 0:00;56;543;4;;;;
4424;31/03/2014 0:00;20;260;4;;;;
4425;10/03/2016 0:00;48;166;4;;;;
4426;10/03/2016 0:00;46;218;4;;;;
4427;22/08/2018 0:00;63;242;4;;;;
4428;22/08/2018 0:00;62;489;4;;;;
4429;22/08/2018 0:00;46;494;4;;;;
4430;29/12/2017 0:00;68;257;4;;;;
4431;22/08/2018 0:00;29;436;4;;;;
4432;26/02/2014 0:00;37;345;4;;;;
4433;27/12/2014 0:00;53;463;4;;;;
4434;26/10/2009 0:00;19;395;4;;;;
4435;02/07/2010 0:00;22;427;4;;;;
4436;15/11/2010 0:00;43;217;4;;;;
4437;15/11/2010 0:00;54;382;4;;;;
4438;02/07/2010 0:00;38;225;4;;;;
4439;18/09/2012 0:00;46;311;4;;;;
4440;12/01/2012 0:00;48;315;4;;;;
4441;26/10/2009 0:00;41;529;4;;;;
4442;15/11/2010 0:00;40;278;4;;;;
4443;02/07/2010 0:00;20;432;4;;;;
4444;16/05/2012 0:00;45;348;4;;;;
4445;23/06/2009 0:00;52;450;8;;;;
4446;26/10/2009 0:00;41;217;4;;;;
4447;27/12/2014 0:00;55;201;4;;;;
4448;02/07/2010 0:00;39;276;4;;;;
4449;01/03/2010 0:00;18;240;4;;;;
4450;02/07/2010 0:00;39;225;4;;;;
4451;28/03/2011 0:00;34;380;4;;;;
4452;27/12/2014 0:00;41;541;4;;;;
4453;02/07/2010 0:00;19;210;4;;;;
4454;28/03/2011 0:00;26;492;4;;;;
4455;02/07/2010 0:00;28;337;4;;;;
4456;15/11/2010 0:00;41;292;4;;;;
4457;12/01/2012 0:00;27;507;4;;;;
4458;28/03/2011 0:00;39;238;4;;;;
4459;18/09/2012 0:00;62;410;4;;;;
4460;27/12/2014 0:00;37;231;4;;;;
4461;27/09/2013 0:00;21;239;4;;;;
4462;27/12/2014 0:00;33;323;4;;;;
4463;26/02/2014 0:00;54;482;4;;;;
4464;26/02/2014 0:00;42;216;4;;;;
4465;26/02/2014 0:00;43;513;4;;;;
4466;16/05/2012 0:00;39;214;4;;;;
4467;18/09/2012 0:00;41;169;4;;;;
4468;27/09/2013 0:00;23;291;4;;;;
4469;27/12/2014 0:00;38;300;4;;;;
4470;27/12/2014 0:00;40;169;4;;;;
4471;18/01/2013 0:00;39;247;4;;;;
4472;23/05/2013 0:00;18;580;4;;;;
4473;26/02/2014 0:00;36;242;4;;;;
4474;27/09/2013 0:00;51;389;4;;;;
4475;26/02/2014 0:00;47;242;4;;;;
4476;26/02/2014 0:00;19;536;4;;;;
4477;07/08/2014 0:00;26;348;4;;;;
4478;18/03/2010 0:00;49;312;4;;;;
4479;18/03/2010 0:00;41;178;4;;;;
4480;26/08/2009 0:00;22;252;8;;;;
4481;18/03/2010 0:00;20;277;4;;;;
4482;26/08/2009 0:00;21;494;8;;;;
4483;26/08/2009 0:00;26;377;8;;;;
4484;18/03/2010 0:00;37;454;4;;;;
4485;18/03/2010 0:00;20;411;4;;;;
4486;26/08/2009 0:00;33;438;8;;;;
4487;26/08/2009 0:00;29;338;8;;;;
4488;26/08/2009 0:00;24;293;8;;;;
4489;18/03/2010 0:00;42;314;4;;;;
4490;18/03/2010 0:00;19;375;4;;;;
4491;18/03/2010 0:00;23;194;4;;;;
4492;18/03/2010 0:00;39;339;4;;;;
4493;18/03/2010 0:00;45;327;4;;;;
4494;18/03/2010 0:00;20;363;4;;;;
4495;18/03/2010 0:00;51;302;4;;;;
4496;17/12/2011 0:00;34;172;4;;;;
4497;05/10/2010 0:00;48;270;4;;;;
4498;20/04/2010 0:00;47;437;4;;;;
4499;05/10/2010 0:00;42;190;4;;;;
4500;17/12/2011 0:00;50;275;4;;;;
4501;17/12/2011 0:00;48;304;4;;;;
4502;05/10/2010 0:00;53;206;4;;;;
4503;20/04/2010 0:00;22;321;4;;;;
4504;05/10/2010 0:00;28;388;4;;;;
4505;12/05/2009 0:00;31;476;8;;;;
4506;20/04/2010 0:00;41;254;4;;;;
4507;17/12/2011 0:00;37;450;4;;;;
4508;28/08/2009 0:00;31;433;8;;;;
4509;17/12/2011 0:00;56;579;4;;;;
4510;17/12/2011 0:00;31;198;4;;;;
4511;05/10/2010 0:00;56;569;4;;;;
4512;05/10/2010 0:00;66;422;4;;;;
4513;28/08/2009 0:00;47;435;8;;;;
4514;20/04/2010 0:00;24;206;4;;;;
4515;15/12/2009 0:00;22;210;4;;;;
4516;05/10/2010 0:00;43;420;4;;;;
4517;17/12/2011 0:00;49;417;4;;;;
4518;15/12/2009 0:00;37;213;4;;;;
4519;17/12/2011 0:00;39;430;4;;;;
4520;17/08/2011 0:00;19;552;4;;;;
4521;05/10/2010 0:00;60;419;4;;;;
4522;05/10/2010 0:00;21;589;4;;;;
4523;17/12/2011 0:00;45;287;4;;;;
4524;17/12/2011 0:00;41;365;4;;;;
4525;17/12/2011 0:00;54;341;4;;;;
4526;17/12/2011 0:00;26;273;4;;;;
4527;17/12/2011 0:00;42;389;4;;;;
4528;26/04/2012 0:00;40;190;4;;;;
4529;15/12/2011 0:00;46;570;4;;;;
4530;26/11/2009 0:00;54;595;4;;;;
4531;15/12/2011 0:00;47;209;4;;;;
4532;30/12/2013 0:00;42;376;4;;;;
4533;27/03/2023 0:00;51;219;4;;;;
4534;19/12/2012 0:00;38;320;4;;;;
4535;28/08/2013 0:00;47;539;4;;;;
4536;26/11/2009 0:00;48;476;4;;;;
4537;26/11/2009 0:00;68;365;4;;;;
4538;26/04/2012 0:00;45;394;4;;;;
4539;26/11/2009 0:00;51;509;4;;;;
4540;29/03/2010 0:00;56;355;4;;;;
4541;15/12/2011 0:00;23;189;4;;;;
4542;28/08/2013 0:00;38;342;4;;;;
4543;29/03/2010 0:00;37;366;4;;;;
4544;27/03/2023 0:00;64;500;4;;;;
4545;12/04/2011 0:00;31;547;4;;;;
4546;25/11/2016 0:00;58;276;4;;;;
4547;29/03/2010 0:00;38;215;4;;;;
4548;09/12/2010 0:00;44;419;4;;;;
4549;22/08/2011 0:00;20;357;4;;;;
4550;28/08/2013 0:00;51;383;4;;;;
4551;07/04/2017 0:00;48;225;4;;;;
4552;12/04/2011 0:00;38;468;4;;;;
4553;24/09/2014 0:00;74;448;4;;;;
4554;23/04/2013 0:00;35;264;4;;;;
4555;11/02/2015 0:00;36;506;4;;;;
4556;31/01/2020 0:00;46;463;4;;;;
4557;29/08/2012 0:00;41;426;4;;;;
4558;15/12/2011 0:00;58;444;4;;;;
4559;15/12/2011 0:00;33;357;4;;;;
4560;22/08/2011 0:00;21;368;4;;;;
4561;15/12/2011 0:00;48;274;4;;;;
4562;04/04/2019 0:00;45;333;4;;;;
4563;28/08/2013 0:00;23;537;4;;;;
4564;15/12/2011 0:00;67;547;4;;;;
4565;09/05/2014 0:00;40;433;4;;;;
4566;07/04/2017 0:00;45;410;4;;;;
4567;11/02/2015 0:00;35;363;4;;;;
4568;04/04/2019 0:00;41;356;4;;;;
4569;28/08/2013 0:00;34;370;4;;;;
4570;27/03/2023 0:00;47;328;4;;;;
4571;27/03/2023 0:00;58;299;4;;;;
4572;27/03/2023 0:00;31;574;4;;;;
4573;23/04/2013 0:00;63;456;4;;;;
4574;23/04/2013 0:00;34;294;4;;;;
4575;23/11/2022 0:00;64;331;4;;;;
4576;25/07/2016 0:00;39;280;4;;;;
4577;27/03/2023 0:00;39;894;4;;;;
4578;27/03/2023 0:00;63;607;4;;;;
4579;25/11/2016 0:00;51;891;4;;;;
4580;26/06/2015 0:00;31;583;4;;;;
4581;17/08/2017 0:00;25;1077;4;;;;
4582;17/08/2017 0:00;36;1228;4;;;;
4583;30/09/2020 0:00;60;1104;4;;;;
4584;25/11/2016 0:00;41;781;4;;;;
4585;14/07/2022 0:00;29;522;4;;;;
4586;13/11/2018 0:00;65;1026;4;;;;
4587;17/08/2017 0:00;35;950;4;;;;
4588;13/11/2018 0:00;23;777;4;;;;
4589;23/11/2022 0:00;30;880;4;;;;
4590;02/03/2022 0:00;74;649;4;;;;
4591;30/05/2018 0:00;43;713;4;;;;
4592;27/03/2023 0:00;52;867;4;;;;
4593;31/01/2020 0:00;19;754;4;;;;
4594;31/01/2020 0:00;57;898;4;;;;
4595;31/01/2020 0:00;49;754;4;;;;
4596;02/03/2022 0:00;28;644;4;;;;
4597;02/03/2022 0:00;57;983;4;;;;
4598;27/03/2023 0:00;40;1018;4;;;;
4599;27/03/2023 0:00;45;559;4;;;;
4600;27/03/2023 0:00;41;561;4;;;;
4601;27/03/2023 0:00;38;964;4;;;;
4602;27/03/2023 0:00;36;719;4;;;;
4603;27/03/2023 0:00;45;743;4;;;;
4604;13/01/2010 0:00;32;813;4;;;;
4605;13/01/2010 0:00;36;874;4;;;;
4606;13/01/2010 0:00;37;777;4;;;;
4607;13/01/2010 0:00;35;652;4;;;;
4608;13/01/2010 0:00;62;805;4;;;;
4609;13/01/2010 0:00;38;810;4;;;;
4610;13/01/2010 0:00;45;648;4;;;;
4611;13/01/2010 0:00;20;676;4;;;;
4612;13/01/2010 0:00;38;848;4;;;;
4613;13/01/2010 0:00;39;1080;4;;;;
4614;13/01/2010 0:00;25;915;4;;;;
4615;27/08/2010 0:00;47;1010;4;;;;
4616;27/08/2010 0:00;57;531;4;;;;
4617;13/09/2011 0:00;33;788;4;;;;
4618;17/09/2009 0:00;65;1144;4;;;;
4619;09/07/2012 0:00;30;642;4;;;;
4620;27/08/2010 0:00;42;649;4;;;;
4621;27/08/2010 0:00;34;858;4;;;;
4622;18/04/2011 0:00;39;823;4;;;;
4623;09/07/2012 0:00;47;683;4;;;;
4624;17/09/2009 0:00;19;326;4;;;;
4625;17/09/2009 0:00;40;266;4;;;;
4626;17/09/2009 0:00;37;235;4;;;;
4627;27/08/2010 0:00;31;298;4;;;;
4628;27/08/2010 0:00;36;396;4;;;;
4629;18/04/2011 0:00;42;430;4;;;;
4630;13/09/2011 0:00;34;497;4;;;;
4631;13/09/2011 0:00;19;332;4;;;;
4632;13/09/2011 0:00;24;488;4;;;;
4633;09/07/2012 0:00;28;150;4;;;;
4634;09/07/2012 0:00;41;386;4;;;;
4635;13/09/2011 0:00;20;267;4;;;;
4636;09/07/2012 0:00;37;326;4;;;;
4637;09/07/2012 0:00;58;361;4;;;;
4638;09/07/2012 0:00;36;457;4;;;;
4639;09/07/2012 0:00;24;173;4;;;;
4640;09/07/2012 0:00;29;567;4;;;;
4641;09/07/2012 0:00;22;269;4;;;;
4642;29/11/2022 0:00;64;393;4;;;;
4643;27/03/2019 0:00;48;450;6;;;;
4644;09/09/2013 0:00;35;437;4;;;;
4645;09/09/2013 0:00;52;394;4;;;;
4646;21/09/2011 0:00;57;327;6;;;;
4647;09/09/2013 0:00;68;561;4;;;;
4648;07/04/2017 0:00;63;258;4;;;;
4649;12/11/2009 0:00;61;369;4;;;;
4650;19/03/2010 0:00;38;268;4;;;;
4651;30/03/2011 0:00;71;269;4;;;;
4652;28/10/2015 0:00;39;363;4;;;;
4653;20/07/2010 0:00;38;426;4;;;;
4654;16/08/2012 0:00;60;547;4;;;;
4655;07/04/2017 0:00;44;485;4;;;;
4656;16/08/2012 0:00;53;340;4;;;;
4657;07/04/2017 0:00;60;163;4;;;;
4658;12/04/2012 0:00;41;333;4;;;;
4659;30/03/2011 0:00;26;310;4;;;;
4660;20/07/2010 0:00;45;221;4;;;;
4661;06/12/2011 0:00;63;377;4;;;;
4662;12/04/2012 0:00;40;210;4;;;;
4663;06/07/2016 0:00;31;422;4;;;;
